litter_id,dam_id,grid,food,year,litter_size,litter_fit,part,fieldBDate,n1_date,n2_date,mean_growth,byear,dam_age,num_trees,cone_counts,cone_index,mast,EXP,Exp_label,prev_year,cone_index_tm1,mast_tm1,local_density
7786,20475,AG,1,2017,3,0,135,2017-05-15,137,158,1.674603333,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7788,20488,JO,14,2017,2,1,122,2017-05-02,123,147,0.866665,2014,3,1333,15.6824,1.7456169395704066,0,c,1,2016,0.10802283408769982,0,NA
7789,20529,JO,15,2017,1,0,119,2017-04-29,120,151,1.21935,2013,4,1333,15.6824,1.7456169395704066,0,c,1,2016,0.10802283408769982,0,NA
7790,20628,KL,0,2017,3,0,133,2017-05-13,143,158,1.74,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,3.112363331574842
7791,20630,AG,1,2017,3,1,111,2017-04-21,119,140,1.604763333,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7792,20632,KL,0,2017,3,0,134,2017-05-14,140,159,1.62105,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,NA
7794,20685,KL,0,2017,3,0,142,2017-05-22,143,166,1.59565,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,3.6782475736793585
7796,20688,KL,0,2017,3,1,133,2017-05-13,138,158,1.718333333,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,3.5367765131532294
7797,20732,KL,0,2017,2,0,134,2017-05-14,134,159,1.352,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,NA
7798,20734,KL,0,2017,3,0,140,2017-05-20,143,166,1.314493333,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,2.687950149996454
7801,20770,JO,15,2017,3,0,133,2017-05-13,134,158,1.161113333,2014,3,1333,15.6824,1.7456169395704066,0,c,1,2016,0.10802283408769982,0,NA
7803,20804,KL,0,2017,3,0,148,2017-05-28,151,175,2.13125,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,2.051330377628873
7809,20865,KL,0,2017,2,0,129,2017-05-09,143,156,1.62308,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,4.102660755257746
7810,20867,KL,0,2017,3,0,143,2017-05-23,145,NA,NA,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,NA
7811,20873,KL,0,2017,3,0,150,2017-05-30,151,NA,NA,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,NA
7812,20920,KL,0,2017,3,0,138,2017-05-18,138,163,1.290666666,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,4.31486734604694
7814,20967,AG,1,2017,4,0,111,2017-04-21,112,140,1.900003333,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7815,20977,AG,1,2017,4,0,130,2017-05-10,136,156,1.2975,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7816,20995,KL,0,2017,4,0,128,2017-05-08,128,156,1.330355,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,3.5367765131532294
7818,21022,KL,0,2017,3,0,139,2017-05-19,142,164,0.565153333,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,3.6782475736793585
7821,21153,AG,1,2017,3,0,101,2017-04-11,101,NA,NA,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7822,21155,KL,0,2017,3,1,112,2017-04-22,113,138,1.638666666,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,1.6976527263135501
7823,21215,KL,0,2017,3,0,128,2017-05-08,128,153,1.437333333,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,2.1220659078919377
7825,21227,KL,0,2017,3,1,122,2017-05-02,124,147,1.630433333,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,NA
7826,21246,AG,1,2017,2,2,111,2017-04-21,113,137,1.90417,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7828,21342,KL,0,2017,3,1,133,2017-05-13,135,158,1.64565,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,4.102660755257746
7830,21350,KL,0,2017,3,1,110,2017-04-20,110,134,1.57083,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,3.3953054526271003
7831,21354,AG,1,2017,4,0,94,2017-04-04,94,NA,NA,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7832,21382,KL,0,2017,3,0,136,2017-05-16,140,161,1.298416666,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,4.102660755257746
7833,21396,KL,0,2017,3,0,135,2017-05-15,135,159,1.074996666,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,NA
7834,21465,JO,14,2017,3,1,110,2017-04-20,110,135,0.985333333,2014,3,1333,15.6824,1.7456169395704066,0,c,1,2016,0.10802283408769982,0,NA
7838,21783,AG,1,2017,3,0,92,2017-04-02,94,117,1.03768,2015,2,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7840,21895,JO,14,2017,3,0,127,2017-05-07,127,154,1.55,2014,3,1333,15.6824,1.7456169395704066,0,c,1,2016,0.10802283408769982,0,NA
7841,21904,AG,1,2017,3,1,126,2017-05-06,126,151,1.717333333,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7842,21910,KL,0,2017,3,0,135,2017-05-15,141,162,1.855553333,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,NA
7844,21921,SU,0,2017,3,0,120,2017-04-30,145,NA,NA,2014,3,1330,15.4651,1.4706632970038833,0,c,1,2016,0.4197549768540687,0,1.1317684842090334
7846,21969,BT,0,2017,2,1,134,2017-05-14,138,165,1.80926,2014,3,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA
7847,21998,JO,14,2017,3,0,123,2017-05-03,124,150,1.68718,2014,3,1333,15.6824,1.7456169395704066,0,c,1,2016,0.10802283408769982,0,NA
7848,22002,AG,1,2017,3,0,107,2017-04-17,109,134,1.889333333,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7849,22005,AG,1,2017,2,0,113,2017-04-23,114,143,2.227585,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7850,22008,KL,0,2017,3,1,124,2017-05-04,126,151,1.665333333,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,3.3953054526271003
7851,21269,KL,0,2017,3,1,133,2017-05-13,143,158,1.404443333,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,2.687950149996454
7853,22018,AG,1,2017,3,2,98,2017-04-08,99,123,1.76389,2015,2,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7854,22024,AG,1,2017,3,0,125,2017-05-05,128,150,1.842423333,2015,2,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7855,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7857,22076,AG,1,2017,3,1,112,2017-04-22,115,142,2.076543333,2015,2,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7858,22087,AG,1,2017,3,0,117,2017-04-27,117,142,1.588,2016,1,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7859,22096,AG,1,2017,2,0,114,2017-04-24,115,NA,NA,2016,1,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7861,22117,KL,0,2017,2,0,122,2017-05-02,122,147,2.046,2015,2,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,2.687950149996454
7865,22165,JO,14,2017,3,0,131,2017-05-11,138,156,0.775,2015,2,1333,15.6824,1.7456169395704066,0,c,1,2016,0.10802283408769982,0,NA
7867,22200,AG,1,2017,2,0,130,2017-05-10,130,NA,NA,2016,1,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7877,22388,AG,1,2017,3,1,98,2017-04-08,NA,134,NA,2015,2,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7882,22495,SU,0,2017,3,1,142,2017-05-22,147,172,0.988,2015,2,1330,15.4651,1.4706632970038833,0,c,1,2016,0.4197549768540687,0,1.8391237868396793
7899,12003,SU,0,2017,2,1,137,2017-05-17,137,164,1.27778,2010,7,1330,15.4651,1.4706632970038833,0,c,1,2016,0.4197549768540687,0,1.8391237868396793
7901,12972,SU,0,2017,1,0,134,2017-05-14,135,163,1.71071,2011,6,1330,15.4651,1.4706632970038833,0,c,1,2016,0.4197549768540687,0,1.1317684842090334
7904,13445,KL,0,2017,4,0,141,2017-05-21,142,164,0.9329525,2011,6,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,1.8391237868396793
7906,19570,AG,1,2017,3,0,119,2017-04-29,121,144,1.68913,2013,4,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7907,19740,SU,0,2017,3,0,147,2017-05-27,149,175,1.07308,2013,4,1330,15.4651,1.4706632970038833,0,c,1,2016,0.4197549768540687,0,2.8294212105225833
7908,19742,SU,0,2017,3,1,129,2017-05-09,136,154,1.45185,2013,4,1330,15.4651,1.4706632970038833,0,c,1,2016,0.4197549768540687,0,2.263536968418067
7911,20220,KL,0,2017,1,0,143,2017-05-23,151,166,1.44667,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,3.112363331574842
7912,20241,JO,15,2017,3,0,122,2017-05-02,122,150,1.34881,2014,3,1333,15.6824,1.7456169395704066,0,c,1,2016,0.10802283408769982,0,NA
7916,20474,AG,1,2017,3,0,120,2017-04-30,120,144,1.43472,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7919,20601,JO,15,2017,3,0,132,2017-05-12,140,158,1.433333333,2014,3,1333,15.6824,1.7456169395704066,0,c,1,2016,0.10802283408769982,0,NA
7922,20948,SU,0,2017,3,1,128,2017-05-08,128,153,1.34,2014,3,1330,15.4651,1.4706632970038833,0,c,1,2016,0.4197549768540687,0,1.8391237868396793
7927,21058,SU,0,2017,3,0,133,2017-05-13,134,158,1.31875,2014,3,1330,15.4651,1.4706632970038833,0,c,1,2016,0.4197549768540687,0,NA
7928,21075,KL,0,2017,2,1,126,2017-05-06,127,151,1.59375,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,2.546479089470325
7929,21128,AG,1,2017,2,1,133,2017-05-13,143,166,2.071735,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7930,21137,KL,0,2017,4,0,119,2017-04-29,120,144,1.605556666,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,NA
7931,21273,SU,0,2017,4,0,119,2017-04-29,121,144,1.5347825,2014,3,1330,15.4651,1.4706632970038833,0,c,1,2016,0.4197549768540687,0,1.8391237868396793
7933,21366,KL,0,2017,2,1,140,2017-05-20,141,172,1.9129,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,3.112363331574842
7935,21488,SU,0,2017,3,0,135,2017-05-15,137,161,1.616666666,2014,3,1330,15.4651,1.4706632970038833,0,c,1,2016,0.4197549768540687,0,2.546479089470325
7937,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7938,21907,SU,0,2017,3,1,133,2017-05-13,136,158,1.336363333,2014,3,1330,15.4651,1.4706632970038833,0,c,1,2016,0.4197549768540687,0,1.1317684842090334
7939,21934,BT,14,2017,2,0,123,2017-05-03,124,NA,NA,2014,3,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA
7940,21941,BT,0,2017,1,0,141,2017-05-21,150,165,2.03333,2014,3,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA
7942,21952,BT,15,2017,2,0,137,2017-05-17,145,164,1.607895,2014,3,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA
7944,21970,BT,15,2017,3,0,138,2017-05-18,144,164,1.306666666,2014,3,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA
7945,21974,BT,0,2017,3,1,139,2017-05-19,147,165,1.733333333,2014,3,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA
7947,22016,KL,0,2017,2,1,123,2017-05-03,124,148,1.90625,2015,2,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,1.8391237868396793
7949,22031,BT,0,2017,1,1,139,2017-05-19,156,164,1.8375,2015,2,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA
7950,22059,AG,1,2017,3,1,119,2017-04-29,127,143,1.827083333,2015,2,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7955,22136,BT,14,2017,3,1,128,2017-05-08,134,155,0.879366666,2015,2,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA
7956,22144,AG,1,2017,3,0,122,2017-05-02,124,148,1.618053333,2016,1,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
7957,22166,BT,14,2017,3,0,128,2017-05-08,128,156,1.32619,2015,2,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA
7962,22230,BT,14,2017,3,0,135,2017-05-15,144,162,1.88889,2015,2,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA
7968,22519,AG,1,2017,3,0,108,2017-04-18,108,134,1.53269,2015,2,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
8026,21583,AG,1,2017,3,1,102,2017-04-12,106,129,2.408696666,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
8027,20182,AG,1,2017,4,2,106,2017-04-16,108,131,2.04348,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
8028,20225,AG,1,2017,3,1,103,2017-04-13,109,130,2.350793333,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
8029,12605,AG,1,2017,2,1,107,2017-04-17,109,131,2.2,2010,7,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
8030,20863,AG,1,2017,3,2,93,2017-04-03,109,117,2.420833333,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
8031,22069,AG,1,2017,3,0,109,2017-04-19,113,NA,NA,2015,2,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
8032,22509,AG,1,2017,3,0,110,2017-04-20,114,135,1.59841,2015,2,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
8033,13208,JO,14,2017,3,0,112,2017-04-22,114,137,1.340583333,2012,5,1333,15.6824,1.7456169395704066,0,c,1,2016,0.10802283408769982,0,NA
8034,20061,SU,0,2017,2,0,114,2017-04-24,114,140,2.023075,2014,3,1330,15.4651,1.4706632970038833,0,c,1,2016,0.4197549768540687,0,0.7073553026306458
8035,22108,AG,1,2017,2,1,111,2017-04-21,115,136,2.283335,2015,2,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
8037,19275,AG,1,2017,3,0,137,2017-05-17,140,166,1.176923333,2012,5,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
8041,19809,KL,0,2017,2,0,123,2017-05-03,124,149,1.598,2013,4,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,1.8391237868396793
8042,19984,KL,0,2017,4,0,125,2017-05-05,127,150,1.755435,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,3.3953054526271003
8044,20566,AG,1,2017,3,1,113,2017-04-23,114,138,1.81111,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
8046,21169,SU,0,2017,3,0,132,2017-05-12,135,NA,NA,2014,3,1330,15.4651,1.4706632970038833,0,c,1,2016,0.4197549768540687,0,1.2732395447351625
8047,21199,KL,0,2017,2,0,134,2017-05-14,138,166,1.53929,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,NA
8050,21867,SU,0,2017,2,0,132,2017-05-12,137,161,1.65,2014,3,1330,15.4651,1.4706632970038833,0,c,1,2016,0.4197549768540687,0,2.1220659078919377
8052,21908,SU,0,2017,3,0,129,2017-05-09,131,NA,NA,2014,3,1330,15.4651,1.4706632970038833,0,c,1,2016,0.4197549768540687,0,NA
8054,21948,BT,0,2017,4,0,117,2017-04-27,120,NA,NA,2014,3,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA
8056,21984,SU,0,2017,3,0,129,2017-05-09,129,154,1.948,2014,3,1330,15.4651,1.4706632970038833,0,c,1,2016,0.4197549768540687,0,0.9902974236829042
8057,22007,AG,1,2017,4,0,124,2017-05-04,126,149,1.1260875,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
8058,22013,AG,1,2017,3,0,116,2017-04-26,122,NA,NA,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
8067,22593,BT,15,2017,4,0,128,2017-05-08,131,156,1.194666666,2016,1,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA
8106,20265,JO,15,2017,3,0,126,2017-05-06,126,154,1.38452,2014,3,1333,15.6824,1.7456169395704066,0,c,1,2016,0.10802283408769982,0,NA
8107,21364,SU,0,2017,2,0,126,2017-05-06,126,NA,NA,2014,3,1330,15.4651,1.4706632970038833,0,c,1,2016,0.4197549768540687,0,NA
8123,21924,AG,1,2017,3,1,123,2017-05-03,127,148,1.804763333,2014,3,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
8129,20944,SU,0,2017,4,1,134,2017-05-14,136,163,1.3731475,2014,3,1330,15.4651,1.4706632970038833,0,c,1,2016,0.4197549768540687,0,1.6976527263135501
8131,20857,KL,0,2017,3,2,122,2017-05-02,130,148,1.114816666,2014,3,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,2.8294212105225833
8133,22175,BT,14,2017,3,0,131,2017-05-11,134,156,1.760606666,2015,2,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA
8134,20148,JO,15,2017,3,0,130,2017-05-10,134,156,1.47576,2014,3,1333,15.6824,1.7456169395704066,0,c,1,2016,0.10802283408769982,0,NA
8135,20417,JO,15,2017,2,0,133,2017-05-13,134,163,1.224135,2014,3,1333,15.6824,1.7456169395704066,0,c,1,2016,0.10802283408769982,0,NA
8136,21953,BT,15,2017,3,0,130,2017-05-10,135,159,1.293053333,2014,3,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA
8137,20841,JO,15,2017,3,0,130,2017-05-10,136,155,1.642106666,2014,3,1333,15.6824,1.7456169395704066,0,c,1,2016,0.10802283408769982,0,NA
8138,21578,KL,0,2017,2,0,134,2017-05-14,136,163,1.753705,2015,2,1800,21.4286,2.044764445900376,0,c,1,2016,0.3140728798273484,0,2.8294212105225833
8142,22458,BT,15,2017,4,0,131,2017-05-11,137,156,1.5407875,2015,2,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA
8143,22167,BT,0,2017,3,1,137,2017-05-17,137,162,1.642666666,2015,2,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA
8144,21003,SU,0,2017,2,0,141,2017-05-21,144,NA,NA,2014,3,1330,15.4651,1.4706632970038833,0,c,1,2016,0.4197549768540687,0,NA
8145,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8146,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8149,19988,AG,1,2017,3,0,123,2017-05-03,127,148,1.185715,2013,4,2623,20.8175,1.78405749334044,0,f,19,2016,0.3854315617196868,0,NA
8150,11726,JO,14,2017,3,1,160,2017-06-09,161,185,1.127085,2011,6,1333,15.6824,1.7456169395704066,0,c,1,2016,0.10802283408769982,0,NA
8187,13450,AG,0,2018,2,0,109,2018-04-19,112,NA,NA,2012,6,48,0.381,0.12514739854573181,0,f,19,2017,1.78405749334044,0,NA
8680,13023,AG,0,2018,2,0,128,2018-05-08,128,NA,NA,2011,7,48,0.381,0.12514739854573181,0,f,19,2017,1.78405749334044,0,NA
8681,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8683,13208,JO,0,2018,3,0,112,2018-04-22,118,138,1.675,2012,6,38,0.4524,0.1816398403928121,0,c,1,2017,1.7456169395704066,0,NA
8684,13228,JO,19,2018,3,0,112,2018-04-22,NA,144,NA,2012,6,38,0.4524,0.1816398403928121,0,c,1,2017,1.7456169395704066,0,NA
8686,13257,AG,0,2018,3,NA,NA,NA,NA,137,NA,2012,NA,48,0.381,0.12514739854573181,0,f,19,2017,1.78405749334044,0,NA
8687,13427,JO,19,2018,1,NA,NA,NA,139,162,1.31739,2010,NA,38,0.4524,0.1816398403928121,0,c,1,2017,1.7456169395704066,0,NA
8689,13445,KL,0,2018,4,0,124,2018-05-04,127,151,1.077085,2011,7,174,2.0714,0.4887094929820279,0,c,1,2017,2.044764445900376,0,NA
8691,13579,AG,0,2018,3,0,112,2018-04-22,NA,146,NA,2012,6,48,0.381,0.12514739854573181,0,f,19,2017,1.78405749334044,0,NA
8692,19334,AG,0,2018,4,0,107,2018-04-17,114,141,1.608335,2013,5,48,0.381,0.12514739854573181,0,f,19,2017,1.78405749334044,0,NA
8693,19339,AG,0,2018,3,0,110,2018-04-20,112,137,1.714666666,2013,5,48,0.381,0.12514739854573181,0,f,19,2017,1.78405749334044,0,NA
8694,19366,AG,0,2018,2,0,119,2018-04-29,NA,149,NA,2013,5,48,0.381,0.12514739854573181,0,f,19,2017,1.78405749334044,0,NA
8695,19404,AG,0,2018,4,0,116,2018-04-26,118,NA,NA,2013,5,48,0.381,0.12514739854573181,0,f,19,2017,1.78405749334044,0,NA
8696,19411,JO,19,2018,3,NA,NA,NA,164,186,0.986363333,2013,NA,38,0.4524,0.1816398403928121,0,c,1,2017,1.7456169395704066,0,NA
8699,19583,KL,0,2018,3,0,120,2018-04-30,125,148,1.653626666,2013,5,174,2.0714,0.4887094929820279,0,c,1,2017,2.044764445900376,0,NA
8700,19587,JO,19,2018,1,0,143,2018-05-23,153,174,1.48571,2013,5,38,0.4524,0.1816398403928121,0,c,1,2017,1.7456169395704066,0,NA
8701,19611,SU,0,2018,3,NA,NA,NA,113,133,2.046666666,2013,NA,69,0.8313,0.24752083737225597,0,c,1,2017,1.4706632970038833,0,1.2732395447351625
8704,19702,KL,0,2018,3,1,120,2018-04-30,122,149,0.916046666,2013,5,174,2.0714,0.4887094929820279,0,c,1,2017,2.044764445900376,0,NA
8708,19742,SU,0,2018,2,NA,NA,NA,NA,157,NA,2013,NA,69,0.8313,0.24752083737225597,0,c,1,2017,1.4706632970038833,0,NA
8709,19764,KL,0,2018,3,0,115,2018-04-25,115,143,1.313096666,2013,5,174,2.0714,0.4887094929820279,0,c,1,2017,2.044764445900376,0,3.0416278013117775
8717,19983,KL,0,2018,4,0,115,2018-04-25,120,141,1.617855,2014,4,174,2.0714,0.4887094929820279,0,c,1,2017,2.044764445900376,0,3.6782475736793585
8718,19984,KL,0,2018,3,0,117,2018-04-27,118,143,1.768,2014,4,174,2.0714,0.4887094929820279,0,c,1,2017,2.044764445900376,0,3.8197186342054876
8719,20046,JO,19,2018,3,0,113,2018-04-23,NA,130,NA,2014,4,38,0.4524,0.1816398403928121,0,c,1,2017,1.7456169395704066,0,NA
8721,20061,SU,0,2018,3,0,122,2018-05-02,126,149,0.86377,2014,4,69,0.8313,0.24752083737225597,0,c,1,2017,1.4706632970038833,0,NA
8722,20062,KL,0,2018,3,NA,NA,NA,167,174,1.780953333,2014,NA,174,2.0714,0.4887094929820279,0,c,1,2017,2.044764445900376,0,3.9611896947316168
8723,20079,KL,0,2018,2,0,120,2018-04-30,122,148,1.95,2014,4,174,2.0714,0.4887094929820279,0,c,1,2017,2.044764445900376,0,NA
8725,20148,JO,19,2018,2,NA,NA,NA,158,175,0.817645,2014,NA,38,0.4524,0.1816398403928121,0,c,1,2017,1.7456169395704066,0,NA
8727,20184,AG,0,2018,4,0,103,2018-04-13,107,130,1.7880425,2014,4,48,0.381,0.12514739854573181,0,f,19,2017,1.78405749334044,0,NA
8728,20191,KL,0,2018,3,1,113,2018-04-23,115,142,1.537036666,2014,4,174,2.0714,0.4887094929820279,0,c,1,2017,2.044764445900376,0,3.6782475736793585
8729,20220,KL,0,2018,2,1,112,2018-04-22,113,142,2.12069,2014,4,174,2.0714,0.4887094929820279,0,c,1,2017,2.044764445900376,0,1.6976527263135501
8731,20229,AG,0,2018,2,0,114,2018-04-24,127,141,2.139285,2014,4,48,0.381,0.12514739854573181,0,f,19,2017,1.78405749334044,0,NA
8734,20255,AG,0,2018,3,0,121,2018-05-01,126,149,3.03623,2014,4,48,0.381,0.12514739854573181,0,f,19,2017,1.78405749334044,0,NA
8736,20287,JO,19,2018,1,NA,NA,NA,153,174,1.83333,2014,NA,38,0.4524,0.1816398403928121,0,c,1,2017,1.7456169395704066,0,NA
8737,20295,KL,0,2018,3,1,114,2018-04-24,115,139,1.025,2014,4,174,2.0714,0.4887094929820279,0,c,1,2017,2.044764445900376,0,4.385602876310005
8738,20297,KL,0,2018,3,0,123,2018-05-03,128,150,1.180303333,2014,4,174,2.0714,0.4887094929820279,0,c,1,2017,2.044764445900376,0,4.102660755257746
8740,20387,AG,0,2018,1,0,114,2018-04-24,NA,148,NA,2014,4,48,0.381,0.12514739854573181,0,f,19,2017,1.78405749334044,0,NA
8741,20388,JO,19,2018,4,1,119,2018-04-29,121,146,1.285,2014,4,38,0.4524,0.1816398403928121,0,c,1,2017,1.7456169395704066,0,NA
8742,20389,JO,19,2018,3,0,154,2018-06-03,157,180,1.271016666,2014,4,38,0.4524,0.1816398403928121,0,c,1,2017,1.7456169395704066,0,NA
8743,20409,KL,0,2018,3,0,117,2018-04-27,118,144,1.43077,2013,5,174,2.0714,0.4887094929820279,0,c,1,2017,2.044764445900376,0,NA
8744,20411,AG,0,2018,3,0,105,2018-04-15,109,135,1.52308,2014,4,48,0.381,0.12514739854573181,0,f,19,2017,1.78405749334044,0,NA
8747,20439,JO,19,2018,3,0,115,2018-04-25,118,141,1.668116666,2014,4,38,0.4524,0.1816398403928121,0,c,1,2017,1.7456169395704066,0,NA
8748,20440,JO,19,2018,3,0,118,2018-04-28,119,138,2.24737,2014,4,38,0.4524,0.1816398403928121,0,c,1,2017,1.7456169395704066,0,NA
8749,20488,JO,19,2018,3,0,118,2018-04-28,120,143,1.582606666,2014,4,38,0.4524,0.1816398403928121,0,c,1,2017,1.7456169395704066,0,NA
8751,20529,JO,19,2018,3,0,114,2018-04-24,115,142,1.056793333,2013,5,38,0.4524,0.1816398403928121,0,c,1,2017,1.7456169395704066,0,NA
8752,20628,KL,0,2018,3,NA,NA,NA,126,142,1.78125,2014,NA,174,2.0714,0.4887094929820279,0,c,1,2017,2.044764445900376,0,NA
